time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
0.527452,33.379990,-12.800775,31.113522,5.149229,-539.348949,694.513413,-72.143190,-85.787641,13.875306,-48.838797,-0.834360,6.781616,-0.023252,48.340638,60.260154,-6.048564,-4.958142,1.944141,0.638631,-0.189132,18.584720,70.426945,13.609717
0.537404,53.162622,-15.194896,34.504250,18.672671,-593.965432,705.870418,-62.881800,-96.580154,15.706359,-55.319578,-4.130032,8.617992,-0.010130,55.470301,60.075267,-8.595291,-9.863628,1.864566,0.316728,-0.159415,16.834162,75.037326,15.699858
0.547356,63.209854,-2.740156,34.907752,47.915170,-612.450098,703.496961,-51.374315,-99.764635,16.980533,-59.696204,-7.765349,10.573357,0.006051,57.388963,50.682660,-10.414627,-15.243433,2.315433,0.125054,-0.169034,12.878048,79.445515,16.124122
0.557308,67.013784,10.550288,31.293632,67.586810,-612.367459,657.226941,-43.340343,-101.513568,17.355298,-61.995652,-11.451172,11.992444,0.015486,52.419547,36.365524,-11.575171,-17.868947,3.640263,0.346296,-0.268871,15.030578,77.237146,16.181636
0.567260,70.476234,18.561111,30.370048,69.921702,-619.263305,613.419754,-40.384392,-100.839597,17.050245,-62.061150,-15.088879,12.966035,0.014922,49.957503,31.637275,-13.568126,-19.147962,5.014519,0.176724,-0.380226,19.285210,75.459817,16.470294
0.577212,73.754514,20.011582,30.581234,72.626335,-626.933151,604.844619,-38.342033,-99.293520,16.263264,-60.158689,-18.629950,13.720994,0.012951,52.830065,37.047083,-14.516302,-21.185872,4.921910,-0.416348,-0.369601,18.237055,78.181186,16.266547
0.587163,78.096081,15.567979,29.536524,55.884012,-636.588337,611.733960,-34.106058,-99.015835,15.230802,-57.099939,-22.027841,14.242912,0.014779,51.467110,42.705443,-13.724371,-22.102772,2.937812,-0.206751,-0.204626,19.678568,80.956232,15.828575
0.597115,75.266364,5.797768,29.957943,19.565237,-660.858183,627.889774,-30.106672,-100.002729,14.481604,-52.764698,-25.262258,14.476151,0.016766,41.577523,44.723137,-13.318489,-20.629227,1.073853,0.526272,-0.056875,23.175403,80.234224,13.759853
0.607067,62.742045,-1.177609,30.486293,9.333240,-686.472437,655.267608,-27.919753,-100.965363,13.844474,-47.120185,-28.301250,14.451027,0.015778,31.242133,43.101345,-13.496738,-18.103007,0.746084,0.656532,-0.039193,19.181058,79.729656,9.525214
0.617019,55.947920,0.586202,27.427241,13.991039,-692.099421,670.578360,-26.106266,-100.439125,12.683942,-41.218111,-31.123997,14.242144,0.013006,27.913034,38.817223,-12.991176,-16.783988,1.354906,0.313285,-0.093858,13.074497,82.076830,6.206363
0.626971,59.752158,4.883115,22.844472,13.553310,-683.001289,664.130400,-23.016806,-97.407808,10.922848,-35.626754,-33.766873,13.970725,0.011393,28.684779,36.447009,-12.126300,-17.270248,1.972235,0.043604,-0.149123,11.627981,85.083724,4.810727
0.636923,62.778499,4.717308,20.842375,36.281116,-684.480126,645.017658,-17.884159,-92.555816,8.875315,-30.198656,-36.233557,13.743457,0.011204,25.830133,38.519993,-12.247877,-16.844300,1.714236,0.162697,-0.139164,10.942290,86.589040,3.456361
0.646875,58.370428,0.532973,20.930968,56.707620,-691.071535,632.123038,-13.922002,-89.155254,7.013794,-24.762206,-38.450900,13.559300,0.010794,18.705208,40.841053,-12.911390,-14.294700,0.572591,0.585282,-0.056195,8.872966,87.264783,1.864665
0.656827,45.809858,-5.265131,23.444964,26.123086,-673.625087,656.369601,-14.528826,-87.956138,5.583931,-19.095166,-40.398532,13.394120,0.011584,12.988719,41.836473,-13.129596,-11.945646,-0.306406,0.867143,0.013182,4.001848,88.497912,1.219720
0.666779,35.877311,-5.343291,27.719147,0.217426,-656.535609,689.147326,-13.020202,-85.288481,4.039875,-14.288636,-42.070803,13.279447,0.010880,10.863177,42.272783,-13.065448,-10.910950,-0.393383,0.871906,0.020605,-4.307190,89.964080,1.907885
0.676731,39.335599,3.460032,27.688471,36.208847,-680.573024,665.393835,-4.516761,-80.189768,2.163939,-11.174447,-43.448754,13.217612,0.005630,10.041407,40.751583,-12.627615,-10.338617,-0.073528,0.751515,-0.008339,-11.238954,90.655288,2.423053
0.686683,45.557830,4.126161,25.950679,68.993806,-698.170778,628.985492,2.277530,-77.743464,0.853140,-8.249183,-44.575802,13.104855,0.005322,9.300608,39.423335,-11.731311,-9.763400,0.305400,0.576673,-0.042536,-13.301893,88.499049,2.939072
