time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
1.025048,0.110243,-0.007754,-0.186696,0.306111,0.947571,0.284450,-0.373522,-0.107393,-0.059574,0.577992,-0.223348,-0.014218,0.000000,0.372209,-0.030355,-0.245309,0.511725,0.073452,-0.213786,0.000000,-0.282076,-0.082037,0.131945
1.035000,0.115220,0.002243,-0.185634,0.323091,0.949553,0.283544,-0.340051,-0.120482,-0.049016,0.658373,-0.287056,-0.088970,0.000000,0.352134,-0.011273,-0.237922,0.516584,0.093119,-0.223216,0.000000,-0.286547,-0.092841,0.124726
1.044952,0.121197,0.010974,-0.183988,0.339712,0.951891,0.282627,-0.306112,-0.131891,-0.042147,0.735551,-0.354670,-0.160935,0.000000,0.328422,0.006102,-0.233721,0.516638,0.112426,-0.226051,0.000000,-0.292962,-0.101910,0.116433
1.054904,0.127886,0.018384,-0.182696,0.356074,0.954550,0.281740,-0.273029,-0.142038,-0.037540,0.806806,-0.406586,-0.223562,0.000000,0.301344,0.021549,-0.232681,0.512130,0.130947,-0.223721,0.000000,-0.300563,-0.109376,0.108196
1.064856,0.134088,0.024772,-0.181315,0.372203,0.957361,0.280967,-0.240215,-0.149983,-0.032397,0.872190,-0.414958,-0.262279,0.000000,0.273154,0.035102,-0.233756,0.504647,0.148308,-0.216936,0.000000,-0.307764,-0.115480,0.099689
1.074808,0.138394,0.029556,-0.179035,0.388077,0.960264,0.280441,-0.205766,-0.153504,-0.023943,0.931253,-0.380368,-0.269811,0.000000,0.245452,0.046102,-0.235407,0.494289,0.164310,-0.206655,0.000000,-0.313207,-0.119595,0.090556
1.084760,0.141428,0.031238,-0.176436,0.403638,0.963430,0.280117,-0.169596,-0.152279,-0.014196,0.983390,-0.329123,-0.253151,0.000000,0.217171,0.053231,-0.237532,0.480815,0.179682,-0.192340,0.000000,-0.317777,-0.120129,0.082305
1.094712,0.143329,0.030355,-0.174022,0.418989,0.966773,0.279896,-0.132304,-0.147621,-0.006138,1.027335,-0.290514,-0.239108,0.000000,0.188514,0.057581,-0.238536,0.464651,0.192803,-0.177696,0.000000,-0.321237,-0.117626,0.075201
1.104663,0.143130,0.028712,-0.170318,0.434302,0.969988,0.279529,-0.093867,-0.142064,-0.003591,1.063022,-0.268665,-0.242040,0.000000,0.161475,0.061542,-0.235824,0.446819,0.202207,-0.166338,0.000000,-0.322165,-0.113290,0.067612
1.114615,0.141173,0.026807,-0.165281,0.449593,0.973065,0.278986,-0.054893,-0.136255,-0.005702,1.091114,-0.251252,-0.256331,0.000000,0.136066,0.065288,-0.230907,0.427901,0.209559,-0.156067,0.000000,-0.320880,-0.107705,0.059737
1.124567,0.138428,0.024140,-0.159204,0.464813,0.976077,0.278352,-0.016721,-0.129288,-0.010443,1.111189,-0.229075,-0.275923,0.000000,0.110814,0.068339,-0.224842,0.407306,0.214760,-0.146989,0.000000,-0.318784,-0.100912,0.052054
1.134519,0.135613,0.020395,-0.151675,0.479990,0.979064,0.277681,0.019207,-0.120678,-0.017356,1.122276,-0.200583,-0.296517,0.000000,0.084613,0.070346,-0.217749,0.384620,0.218082,-0.138623,0.000000,-0.316718,-0.092843,0.044292
1.144471,0.133644,0.015561,-0.142383,0.495142,0.982059,0.276995,0.051377,-0.111212,-0.027524,1.123722,-0.167479,-0.317312,0.000000,0.056717,0.070977,-0.208945,0.360452,0.221095,-0.128436,0.000000,-0.315714,-0.083680,0.036308
1.154423,0.132004,0.011656,-0.133386,0.510160,0.984845,0.276338,0.081914,-0.103362,-0.038811,1.117540,-0.132226,-0.337629,0.000000,0.028448,0.072205,-0.200039,0.335259,0.222878,-0.117861,0.000000,-0.314946,-0.075874,0.029373
1.164375,0.130987,0.008343,-0.123942,0.525128,0.987452,0.275660,0.110315,-0.096914,-0.051342,1.104326,-0.095471,-0.349066,0.000000,-0.000151,0.073535,-0.191410,0.310086,0.223329,-0.106785,0.000000,-0.314825,-0.068788,0.022947
1.174327,0.130441,0.005279,-0.113363,0.540065,0.989878,0.274936,0.136287,-0.091796,-0.066420,1.083756,-0.060355,-0.349066,0.000000,-0.028929,0.074317,-0.183109,0.285727,0.223037,-0.092934,0.000000,-0.315424,-0.061883,0.015983
1.184279,0.129637,0.002701,-0.102007,0.554936,0.992009,0.274203,0.160501,-0.087531,-0.082953,1.055759,-0.031991,-0.349066,0.000000,-0.056930,0.074779,-0.175188,0.262405,0.221856,-0.078545,0.000000,-0.316178,-0.055406,0.008633
1.194231,0.128769,0.000964,-0.090469,0.569779,0.993800,0.273461,0.182815,-0.084303,-0.099743,1.021235,-0.007146,-0.349066,0.000000,-0.084519,0.075577,-0.168721,0.239041,0.219226,-0.065407,0.000000,-0.316919,-0.049855,0.001232
1.204183,0.128313,-0.000177,-0.079222,0.584600,0.995337,0.272814,0.202608,-0.081265,-0.115703,0.980106,0.015847,-0.349066,0.000000,-0.112535,0.076342,-0.164321,0.215233,0.215306,-0.049393,0.000000,-0.318039,-0.045191,-0.005596
1.214135,0.127395,-0.000775,-0.068074,0.599362,0.996550,0.272269,0.220762,-0.078207,-0.130918,0.932338,0.034711,-0.349066,0.000000,-0.139359,0.076729,-0.162546,0.192186,0.212083,-0.030819,0.000000,-0.318650,-0.041132,-0.012284
1.224087,0.126173,-0.000359,-0.057568,0.614071,0.997407,0.271867,0.237271,-0.075463,-0.144488,0.878192,0.046323,-0.349066,0.000000,-0.165704,0.077900,-0.159656,0.169554,0.207018,-0.017203,0.000000,-0.318653,-0.038290,-0.018248
1.234038,0.125685,0.000985,-0.047671,0.628797,0.997947,0.271549,0.250504,-0.073333,-0.157178,0.817632,0.054695,-0.343231,0.000000,-0.191951,0.079507,-0.156236,0.149123,0.201175,-0.004487,0.000000,-0.319373,-0.036813,-0.024029
1.243990,0.125078,0.003414,-0.037925,0.643660,0.998076,0.271181,0.261391,-0.073500,-0.171828,0.752431,0.069353,-0.310908,0.000000,-0.217553,0.081740,-0.151771,0.130118,0.196108,0.006419,0.000000,-0.319868,-0.036429,-0.030138
1.253942,0.123951,0.006976,-0.028555,0.658637,0.997739,0.270849,0.270596,-0.074940,-0.187287,0.682797,0.085439,-0.268137,0.000000,-0.242297,0.084748,-0.145900,0.111900,0.191845,0.015359,0.000000,-0.319480,-0.037301,-0.036245
1.263894,0.122838,0.010576,-0.019021,0.673723,0.996963,0.270586,0.277377,-0.076267,-0.204335,0.608712,0.101918,-0.216853,0.000000,-0.266689,0.087221,-0.139518,0.094752,0.187237,0.030397,0.000000,-0.318787,-0.038174,-0.042583
1.273846,0.121449,0.014627,-0.009073,0.688875,0.995754,0.270359,0.282691,-0.078052,-0.223834,0.531583,0.120848,-0.156347,0.000000,-0.289801,0.089305,-0.132334,0.080048,0.184217,0.045072,0.000000,-0.317618,-0.039543,-0.049509
1.283798,0.119598,0.019350,0.001072,0.704079,0.994132,0.270243,0.287265,-0.079575,-0.244380,0.452197,0.138872,-0.091305,0.000000,-0.311329,0.091107,-0.125182,0.067797,0.183042,0.058052,0.000000,-0.315916,-0.041974,-0.056836
1.293750,0.118361,0.024277,0.011203,0.719352,0.992221,0.270232,0.290069,-0.080136,-0.264538,0.372059,0.152934,-0.020249,0.000000,-0.332962,0.092338,-0.119808,0.056915,0.183048,0.070333,0.000000,-0.314892,-0.044853,-0.063871
1.303702,0.117854,0.028416,0.021449,0.734674,0.990085,0.270331,0.291229,-0.079149,-0.284202,0.293359,0.161529,0.055434,0.000000,-0.354645,0.092042,-0.113650,0.047925,0.183408,0.081936,0.000000,-0.314701,-0.046960,-0.070615
1.313654,0.117545,0.031854,0.031739,0.749949,0.987711,0.270562,0.292159,-0.076518,-0.298847,0.218993,0.168062,0.124027,0.000000,-0.375907,0.090319,-0.104724,0.040417,0.183891,0.090182,0.000000,-0.315012,-0.048377,-0.077222
1.323606,0.117347,0.034387,0.042103,0.765150,0.985168,0.270959,0.293478,-0.072277,-0.303038,0.152043,0.173560,0.171775,0.000000,-0.395813,0.086648,-0.095383,0.035764,0.185374,0.097637,0.000000,-0.315804,-0.048879,-0.083698
1.333558,0.118447,0.035322,0.053298,0.780420,0.982587,0.271461,0.293682,-0.067001,-0.298672,0.095300,0.173273,0.193636,0.000000,-0.415184,0.079964,-0.087262,0.034742,0.188484,0.106318,0.000000,-0.318173,-0.047542,-0.090838
1.343510,0.120943,0.035262,0.064378,0.795838,0.979965,0.271994,0.291739,-0.061092,-0.280912,0.048460,0.162368,0.179287,0.000000,-0.433916,0.071375,-0.082178,0.037870,0.192963,0.117647,0.000000,-0.321928,-0.044841,-0.097824
1.353462,0.123328,0.035609,0.075292,0.811534,0.977090,0.272497,0.283665,-0.054512,-0.223920,0.001284,0.128179,0.093048,0.000000,-0.450056,0.062339,-0.081078,0.046263,0.200007,0.133566,0.000000,-0.324945,-0.042342,-0.105270
1.363413,0.123469,0.037890,0.085630,0.826947,0.973964,0.272847,0.290035,-0.057329,-0.222794,0.000000,0.118672,0.077457,0.000000,-0.461357,0.055669,-0.073876,0.058586,0.203955,0.137126,0.000000,-0.326461,-0.041702,-0.113215
1.373365,0.124889,0.040086,0.097265,0.842484,0.970971,0.273018,0.299281,-0.062350,-0.228769,0.000000,0.109527,0.048857,0.000000,-0.471022,0.047290,-0.069930,0.076637,0.210105,0.148046,0.000000,-0.329407,-0.040016,-0.123786
1.383317,0.125057,0.042607,0.104087,0.858111,0.967874,0.273358,0.323718,-0.073490,-0.283731,0.047304,0.127941,0.083593,0.000000,-0.477302,0.040661,-0.075586,0.098693,0.215209,0.165042,0.000000,-0.330794,-0.039307,-0.130631
1.393269,0.125124,0.045152,0.110119,0.874143,0.964732,0.273534,0.343211,-0.086591,-0.334189,0.097640,0.144993,0.115024,0.000000,-0.483459,0.034582,-0.076311,0.121155,0.215519,0.173179,0.000000,-0.331174,-0.038138,-0.137648
1.403221,0.125844,0.045820,0.115903,0.890622,0.961761,0.273613,0.355559,-0.096836,-0.362405,0.145514,0.151033,0.118916,0.000000,-0.490495,0.026865,-0.074112,0.143170,0.212165,0.176711,0.000000,-0.331055,-0.034373,-0.144619
1.413173,0.127948,0.044078,0.120813,0.907585,0.959082,0.273661,0.361864,-0.102925,-0.374192,0.192293,0.149664,0.105584,0.000000,-0.498810,0.017046,-0.073243,0.165212,0.203736,0.177875,0.000000,-0.331135,-0.027511,-0.150632
1.423125,0.130534,0.040421,0.124533,0.925133,0.956526,0.273872,0.363712,-0.104061,-0.373605,0.236569,0.144460,0.080763,0.000000,-0.507451,0.005683,-0.074859,0.187608,0.190101,0.176649,0.000000,-0.330173,-0.018811,-0.155343
1.433077,0.133692,0.033593,0.127228,0.943224,0.954186,0.274395,0.361457,-0.098633,-0.367939,0.275100,0.129573,0.048657,0.000000,-0.515741,-0.008537,-0.079084,0.211205,0.172594,0.173217,0.000000,-0.328307,-0.007300,-0.157834
1.443029,0.136871,0.021621,0.128358,0.961536,0.952232,0.275453,0.356942,-0.084362,-0.360885,0.302087,0.088437,0.002666,0.000000,-0.520972,-0.028018,-0.091202,0.239152,0.151362,0.171290,0.000000,-0.325522,0.008679,-0.156549
1.452981,0.139665,0.005336,0.127730,0.979699,0.950879,0.276915,0.352568,-0.064561,-0.355224,0.318763,0.026571,-0.048396,0.000000,-0.522101,-0.051451,-0.108639,0.271842,0.124063,0.166471,0.000000,-0.322429,0.028461,-0.151485
1.462933,0.140937,-0.010984,0.125879,0.997790,0.950027,0.278295,0.350535,-0.045616,-0.344954,0.338717,-0.020059,-0.094155,0.000000,-0.518290,-0.073687,-0.125227,0.308497,0.086178,0.151378,0.000000,-0.318081,0.048206,-0.144661
1.472885,0.140991,-0.025231,0.123539,1.015825,0.949578,0.279351,0.352487,-0.031474,-0.336180,0.373802,-0.026625,-0.118858,0.000000,-0.509108,-0.092979,-0.140791,0.350516,0.032718,0.121517,0.000000,-0.312991,0.066224,-0.137638
1.482837,0.140794,-0.040715,0.120592,1.033679,0.949481,0.280393,0.355963,-0.015428,-0.327047,0.414759,-0.004644,-0.132757,0.000000,-0.494653,-0.113902,-0.158959,0.399366,-0.036716,0.079541,0.000000,-0.308232,0.085676,-0.129310
1.492788,0.141002,-0.057122,0.115567,1.051232,0.949762,0.281672,0.356908,0.005139,-0.311698,0.449058,0.019106,-0.148393,0.000000,-0.476651,-0.135444,-0.175613,0.453469,-0.105500,0.031606,0.000000,-0.305113,0.105530,-0.118436
1.502740,0.142381,-0.072083,0.108867,1.068355,0.950526,0.283130,0.352188,0.027052,-0.293418,0.473561,0.037805,-0.166332,0.000000,-0.456133,-0.154335,-0.183085,0.513430,-0.161386,-0.017248,0.000000,-0.304943,0.122982,-0.105509
1.512692,0.143909,-0.085830,0.100643,1.084944,0.951670,0.284778,0.342951,0.049132,-0.276224,0.489925,0.054585,-0.180144,0.000000,-0.431367,-0.170577,-0.183309,0.579788,-0.210613,-0.070144,0.000000,-0.306722,0.137973,-0.090534
1.522644,0.145864,-0.098881,0.094002,1.101092,0.953190,0.286451,0.328727,0.070582,-0.263555,0.498167,0.071218,-0.190292,0.000000,-0.402552,-0.186702,-0.179791,0.649600,-0.266162,-0.128352,0.000000,-0.309869,0.151581,-0.076675
1.532596,0.147884,-0.110943,0.089279,1.116661,0.955070,0.288057,0.310682,0.090892,-0.253749,0.498913,0.086819,-0.198606,0.000000,-0.370218,-0.202734,-0.175202,0.718931,-0.334585,-0.197455,0.000000,-0.314144,0.163610,-0.064203
1.542548,0.149590,-0.121861,0.086398,1.131762,0.957297,0.289596,0.289909,0.109828,-0.245927,0.493421,0.100536,-0.203463,0.000000,-0.335415,-0.219114,-0.171445,0.785394,-0.401572,-0.272507,0.000000,-0.318726,0.174055,-0.053108
1.552500,0.151078,-0.130629,0.085317,1.146520,0.959897,0.290934,0.267191,0.125502,-0.240881,0.484064,0.113243,-0.202842,0.000000,-0.299832,-0.233752,-0.167062,0.847291,-0.441582,-0.348584,0.000000,-0.323224,0.182231,-0.043552
1.562452,0.152686,-0.137467,0.086679,1.160978,0.962895,0.292092,0.242138,0.138943,-0.237021,0.470191,0.123662,-0.200702,0.000000,-0.261983,-0.248184,-0.159822,0.907908,-0.418644,-0.349066,0.000000,-0.327513,0.188369,-0.036649
1.572404,0.152320,-0.141691,0.090782,1.175081,0.966023,0.292700,0.218176,0.147919,-0.237608,0.454078,0.132614,-0.194608,0.000000,-0.218841,-0.257140,-0.144092,0.964688,-0.365292,-0.349066,0.000000,-0.329159,0.192611,-0.033003
1.582356,0.151256,-0.142503,0.093870,1.189019,0.969411,0.293203,0.193619,0.152905,-0.238786,0.436039,0.140715,-0.184926,0.000000,-0.174700,-0.259685,-0.126858,1.014163,-0.308473,-0.349066,0.000000,-0.329984,0.192730,-0.028990
1.592308,0.149624,-0.140507,0.095594,1.202847,0.972966,0.293735,0.168513,0.154765,-0.239579,0.416403,0.148914,-0.172104,0.000000,-0.130785,-0.257529,-0.110974,1.055432,-0.264148,-0.349066,0.000000,-0.330143,0.189053,-0.024475
1.602260,0.146296,-0.137269,0.096017,1.216553,0.976422,0.294314,0.144533,0.155233,-0.239498,0.395360,0.155842,-0.157640,0.000000,-0.086234,-0.253050,-0.097748,1.088933,-0.232209,-0.349066,0.000000,-0.328258,0.183258,-0.019341
1.612212,0.141687,-0.133390,0.094612,1.230180,0.979740,0.294905,0.121474,0.154618,-0.239433,0.373499,0.161772,-0.139579,0.000000,-0.042009,-0.246755,-0.087775,1.115113,-0.204094,-0.349066,0.000000,-0.325196,0.176360,-0.013594
1.622163,0.136277,-0.129156,0.092178,1.243701,0.982949,0.295510,0.098786,0.153408,-0.240129,0.350343,0.166159,-0.118852,0.000000,0.001682,-0.239109,-0.080103,1.134366,-0.173062,-0.349066,0.000000,-0.321461,0.168906,-0.007437
1.632115,0.130236,-0.125162,0.088692,1.257084,0.986010,0.296197,0.076626,0.152404,-0.241177,0.326198,0.169296,-0.098257,0.000000,0.044870,-0.231053,-0.074602,1.147076,-0.137129,-0.349066,0.000000,-0.317331,0.161368,-0.001050
1.642067,0.122503,-0.121353,0.084519,1.270271,0.988678,0.296924,0.057011,0.151190,-0.243561,0.302639,0.171787,-0.076679,0.000000,0.088901,-0.222778,-0.070926,1.153877,-0.101286,-0.349066,0.000000,-0.311659,0.153685,0.004932
1.652019,0.115472,-0.117447,0.078596,1.283531,0.991138,0.297653,0.036758,0.149700,-0.246018,0.279304,0.174044,-0.054302,0.000000,0.129271,-0.214528,-0.071055,1.153160,-0.071731,-0.349066,0.000000,-0.306810,0.145691,0.011496
1.661971,0.110072,-0.113393,0.070701,1.296890,0.993423,0.298465,0.014350,0.148452,-0.246446,0.255158,0.175358,-0.033829,0.000000,0.164841,-0.206914,-0.075512,1.145027,-0.049211,-0.349066,0.000000,-0.303976,0.137311,0.019182
1.671923,0.106158,-0.109166,0.061300,1.310318,0.995502,0.299354,-0.009661,0.147280,-0.244559,0.230833,0.174271,-0.015819,0.000000,0.196024,-0.200077,-0.083482,1.129884,-0.032394,-0.349066,0.000000,-0.302967,0.128601,0.027717
1.681875,0.103035,-0.105460,0.051058,1.323807,0.997275,0.300308,-0.033974,0.146439,-0.241743,0.207496,0.171928,0.001392,0.000000,0.223804,-0.194584,-0.093726,1.108245,-0.018001,-0.349066,0.000000,-0.302813,0.120322,0.036323
1.691827,0.100064,-0.102853,0.040683,1.337314,0.998630,0.301265,-0.057747,0.146334,-0.238799,0.185423,0.172447,0.017252,0.000000,0.249677,-0.191052,-0.105464,1.081408,-0.001715,-0.349066,0.000000,-0.302859,0.113311,0.044274
1.701779,0.096856,-0.101452,0.030493,1.350734,0.999495,0.302208,-0.080067,0.146917,-0.236593,0.165520,0.174003,0.032887,0.000000,0.274496,-0.189938,-0.118778,1.049603,0.013790,-0.349066,0.000000,-0.302828,0.107757,0.051367
1.711731,0.093965,-0.100748,0.019989,1.364163,0.999941,0.303103,-0.102481,0.147805,-0.233585,0.146250,0.175340,0.048889,0.000000,0.296842,-0.189476,-0.132293,1.012159,0.027682,-0.349066,0.000000,-0.303162,0.103038,0.058188
1.721683,0.091575,-0.100143,0.009328,1.377663,1.000022,0.303951,-0.125382,0.148398,-0.229542,0.127460,0.177575,0.064308,0.000000,0.315762,-0.188813,-0.145817,0.968104,0.037529,-0.349066,0.000000,-0.304113,0.098436,0.064856
1.731635,0.090091,-0.100808,-0.000984,1.391225,0.999797,0.304785,-0.148986,0.149884,-0.223393,0.109625,0.179495,0.078464,0.000000,0.331084,-0.189631,-0.158850,0.917653,0.045267,-0.343867,0.000000,-0.305922,0.095127,0.071269
1.741587,0.089723,-0.103007,-0.010994,1.404894,0.999246,0.305568,-0.173931,0.152576,-0.213840,0.092158,0.180808,0.090354,0.000000,0.342896,-0.192878,-0.172284,0.862473,0.060249,-0.313931,0.000000,-0.308665,0.093570,0.077680
1.751538,0.089029,-0.105541,-0.020046,1.418680,0.998272,0.306236,-0.198537,0.155440,-0.202161,0.075172,0.181717,0.097534,0.000000,0.352844,-0.196013,-0.185902,0.802677,0.074625,-0.282619,0.000000,-0.310702,0.092786,0.083351
1.761490,0.088087,-0.108066,-0.029447,1.432600,0.996893,0.306798,-0.222414,0.157680,-0.188097,0.059551,0.184014,0.100186,0.000000,0.359852,-0.198705,-0.199853,0.737196,0.088326,-0.245582,0.000000,-0.312107,0.092105,0.089575
1.771442,0.088470,-0.110849,-0.038570,1.446675,0.995260,0.307288,-0.247172,0.159532,-0.173066,0.045519,0.187630,0.099960,0.000000,0.362373,-0.201214,-0.214246,0.665930,0.093797,-0.207482,0.000000,-0.314642,0.091474,0.095806
1.781394,0.088885,-0.114318,-0.047365,1.460747,0.993324,0.307662,-0.271201,0.161471,-0.156053,0.033546,0.188237,0.098957,0.000000,0.362721,-0.203630,-0.229225,0.589957,0.090488,-0.171523,0.000000,-0.317272,0.091468,0.102616
1.791346,0.087637,-0.118396,-0.055611,1.474781,0.991018,0.307985,-0.292337,0.163565,-0.139485,0.023890,0.190262,0.096662,0.000000,0.363587,-0.206102,-0.245271,0.511918,0.090450,-0.128581,0.000000,-0.318194,0.092445,0.108857
1.801298,0.086093,-0.123464,-0.063945,1.488949,0.988465,0.308239,-0.312495,0.165732,-0.123746,0.016304,0.194858,0.095567,0.000000,0.363506,-0.210127,-0.268363,0.433502,0.096813,-0.077609,0.000000,-0.318606,0.094606,0.115300
1.811250,0.085164,-0.128267,-0.072535,1.503243,0.985747,0.308297,-0.332479,0.166348,-0.108758,0.010875,0.201434,0.095942,0.000000,0.361539,-0.212861,-0.295474,0.356523,0.107052,-0.030205,0.000000,-0.319422,0.096488,0.122377
1.821202,0.085044,-0.131503,-0.080413,1.517622,0.983002,0.308130,-0.352112,0.164510,-0.094954,0.007383,0.207905,0.095599,0.000000,0.358859,-0.212079,-0.318534,0.285205,0.117154,0.008592,0.000000,-0.320944,0.096797,0.128573
1.831154,0.083998,-0.133780,-0.086785,1.531947,0.980213,0.307653,-0.368782,0.161368,-0.083503,0.006952,0.214353,0.094873,0.000000,0.358145,-0.208328,-0.325010,0.222027,0.123358,0.037740,0.000000,-0.321607,0.096666,0.133171
1.841106,0.082687,-0.135675,-0.092959,1.546302,0.977516,0.306966,-0.382557,0.157026,-0.074838,0.011250,0.221395,0.096637,0.000000,0.357767,-0.203931,-0.315912,0.167936,0.122862,0.056636,0.000000,-0.322064,0.096602,0.136990
1.851058,0.082053,-0.137740,-0.099672,1.560708,0.974903,0.306222,-0.394566,0.151821,-0.069011,0.020288,0.229136,0.101720,0.000000,0.354795,-0.199311,-0.291130,0.119965,0.109759,0.049522,0.000000,-0.323387,0.096379,0.142205
1.861010,0.080521,-0.139752,-0.108041,1.575285,0.972129,0.305694,-0.403071,0.145492,-0.066055,0.034654,0.239273,0.111087,0.000000,0.347677,-0.193865,-0.249943,0.072206,0.081399,-0.001460,0.000000,-0.323412,0.095180,0.149805
1.870962,0.077010,-0.143907,-0.115771,1.590090,0.969279,0.305175,-0.408077,0.141411,-0.061275,0.052277,0.246468,0.115395,0.000000,0.350418,-0.196955,-0.236739,0.052607,0.071377,-0.019476,0.000000,-0.320969,0.096847,0.156392
1.880913,0.072819,-0.147278,-0.120338,1.605187,0.966512,0.304229,-0.410550,0.136905,-0.062252,0.072898,0.251810,0.122870,0.000000,0.358000,-0.200503,-0.230842,0.051047,0.066793,-0.029920,0.000000,-0.317107,0.099017,0.159447
1.890865,0.068172,-0.150172,-0.123592,1.620335,0.963837,0.303135,-0.410684,0.131704,-0.066648,0.096498,0.255678,0.134017,0.000000,0.373132,-0.206564,-0.246809,0.073392,0.074709,-0.018990,0.000000,-0.312768,0.100648,0.162079
1.900817,0.060279,-0.153914,-0.125200,1.635947,0.960963,0.302227,-0.407026,0.128366,-0.072142,0.121423,0.256582,0.146140,0.000000,0.404676,-0.222812,-0.307309,0.133904,0.106433,0.051952,0.000000,-0.303512,0.103913,0.162028
1.910769,0.036278,-0.152273,-0.123891,1.654358,0.957111,0.300916,-0.390035,0.123440,-0.076833,0.142058,0.251527,0.150740,0.000000,0.441915,-0.228486,-0.323456,0.182109,0.116571,0.063310,0.000000,-0.270893,0.105296,0.155823
1.920721,0.031637,-0.149397,-0.118853,1.671677,0.954469,0.299150,-0.391308,0.114968,-0.082917,0.163786,0.242674,0.152978,0.000000,0.452376,-0.226578,-0.322182,0.223319,0.116062,0.052842,0.000000,-0.260023,0.102416,0.149147
1.930673,0.033789,-0.143637,-0.116816,1.689008,0.952799,0.297212,-0.397795,0.100668,-0.088956,0.187638,0.228837,0.156143,0.000000,0.448935,-0.219573,-0.318262,0.258081,0.106595,0.031962,0.000000,-0.257424,0.095005,0.146145
1.940625,0.036478,-0.133529,-0.115295,1.706102,0.951638,0.295055,-0.401494,0.081348,-0.097048,0.215312,0.212089,0.157313,0.000000,0.443255,-0.206271,-0.313923,0.286138,0.081766,-0.004519,0.000000,-0.255844,0.082642,0.142726
1.950577,0.038939,-0.121010,-0.112999,1.722639,0.951100,0.292732,-0.400929,0.060085,-0.104101,0.247598,0.189891,0.152888,0.000000,0.438540,-0.188922,-0.306558,0.305078,0.042938,-0.052088,0.000000,-0.255452,0.067512,0.137761
1.960529,0.040056,-0.108429,-0.109051,1.739159,0.950999,0.290411,-0.396103,0.040366,-0.108533,0.283344,0.156945,0.140397,0.000000,0.434711,-0.171150,-0.294380,0.320209,0.009883,-0.092128,0.000000,-0.253710,0.052443,0.131167
1.970481,0.041708,-0.095310,-0.104264,1.756112,0.951260,0.288163,-0.389065,0.020919,-0.114005,0.322942,0.112816,0.121222,0.000000,0.431088,-0.154781,-0.284468,0.343870,-0.009793,-0.115193,0.000000,-0.251715,0.036774,0.123244
1.980433,0.045059,-0.081728,-0.101185,1.773401,0.951953,0.286251,-0.380016,0.000775,-0.119383,0.367596,0.061313,0.091054,0.000000,0.426859,-0.139790,-0.277789,0.377506,-0.013960,-0.132240,0.000000,-0.251317,0.020111,0.116751
1.990385,0.049527,-0.067777,-0.098775,1.790633,0.952946,0.284295,-0.367503,-0.020007,-0.124577,0.417860,-0.001995,0.048873,0.000000,0.420122,-0.121677,-0.266072,0.408495,-0.007057,-0.158867,0.000000,-0.252335,0.003037,0.111673
2.000337,0.053870,-0.053899,-0.096275,1.807606,0.954028,0.282201,-0.350589,-0.039790,-0.124944,0.473579,-0.074178,-0.005412,0.000000,0.410079,-0.100709,-0.251953,0.430513,0.006687,-0.188640,0.000000,-0.253631,-0.013842,0.107022
2.010288,0.059555,-0.042867,-0.094237,1.824282,0.955530,0.280344,-0.332335,-0.054454,-0.115150,0.532638,-0.146925,-0.068491,0.000000,0.395162,-0.083184,-0.242054,0.447025,0.026611,-0.204747,0.000000,-0.257358,-0.027983,0.102995
2.020240,0.067428,-0.037456,-0.092879,1.840722,0.957549,0.279022,-0.314574,-0.060462,-0.097304,0.593343,-0.219519,-0.141511,0.000000,0.375061,-0.074087,-0.240023,0.461227,0.051373,-0.205745,0.000000,-0.264514,-0.036755,0.100461
2.030192,0.070332,-0.027453,-0.091844,1.856563,0.958960,0.276851,-0.285054,-0.072811,-0.086257,0.663200,-0.290565,-0.215351,0.000000,0.358717,-0.059081,-0.239476,0.470508,0.074023,-0.206291,0.000000,-0.266751,-0.047842,0.096415
2.040144,0.070287,-0.011555,-0.090986,1.871834,0.959980,0.273874,-0.247336,-0.093735,-0.082157,0.737582,-0.360465,-0.283761,0.000000,0.343253,-0.035770,-0.239141,0.472141,0.094699,-0.207923,0.000000,-0.266193,-0.063162,0.089835
2.050096,0.074871,-0.000512,-0.091540,1.886973,0.961884,0.271675,-0.215577,-0.107964,-0.074719,0.803733,-0.426871,-0.349066,0.000000,0.319462,-0.019085,-0.243466,0.468736,0.118560,-0.197992,0.000000,-0.271432,-0.074778,0.084414
2.060048,0.082638,0.004280,-0.091858,1.901891,0.964547,0.269932,-0.188453,-0.115894,-0.068776,0.862903,-0.452689,-0.349066,0.000000,0.289348,-0.009095,-0.246715,0.461139,0.133055,-0.193056,0.000000,-0.281181,-0.080070,0.078897
